Provider ID	Name	Address	City	State	ZIP	County	Phone	Hospital Type	Ownership	Emergency Services	Location
330088	EASTERN LONG ISLAND HOSPITAL	201 MANOR PLACE	GREENPORT	NY	11944	SUFFOLK	6314771000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	201 MANOR PLACE GREENPORT, NY 11944 (41.110804722000466, -72.36180943299962)
330090	ARNOT OGDEN MEDICAL CENTER	600 ROE AVENUE	ELMIRA	NY	14905	CHEMUNG	6077374100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	600 ROE AVENUE ELMIRA, NY 14905 (42.09926663100049, -76.82677701899968)
330094	COLUMBIA MEMORIAL HOSPITAL	71 PROSPECT AVENUE	HUDSON	NY	12534	COLUMBIA	5188287601	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	71 PROSPECT AVENUE HUDSON, NY 12534 (42.2457965480005, -73.77788773299966)
330096	JONES MEMORIAL HOSPITAL	191 NORTH MAIN STREET	WELLSVILLE	NY	14895	ALLEGANY	5855931100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	191 NORTH MAIN STREET WELLSVILLE, NY 14895 (42.12292412900047, -77.94995565199963)
33009F	ALBANY VA MEDICAL CENTER	113 HOLLAND AVENUE	ALBANY	NY	12208	ALBANY	5186265000	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	113 HOLLAND AVENUE ALBANY, NY 12208 (42.651408837000474, -73.77623284599963)
330100	NY EYE AND EAR INFIRMARY	310 EAST 14TH STREET	NEW YORK	NY	10003	NEW YORK	2129794000	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	310 EAST 14TH STREET NEW YORK, NY 10003 (40.73219057300048, -73.98463193599963)
330101	NEW YORK-PRESBYTERIAN HOSPITAL	525 EAST 68TH STREET	NEW YORK	NY	10021	NEW YORK	2127464189	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	525 EAST 68TH STREET NEW YORK, NY 10021 (40.76419001500045, -73.95529348799965)
330102	KENMORE MERCY HOSPITAL	2950 ELMWOOD AVENUE	KENMORE	NY	14217	ERIE	7164476100	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	2950 ELMWOOD AVENUE KENMORE, NY 14217 (42.97722010600046, -78.87870862299968)
330103	OLEAN GENERAL HOSPITAL	515 MAIN STREET	OLEAN	NY	14760	CATTARAUGUS	7163732600	Acute Care Hospitals	Proprietary	TRUE	515 MAIN STREET OLEAN, NY 14760 (42.089823681000496, -78.42681250199968)
330104	NYACK HOSPITAL	160 NORTH MIDLAND AVENUE	NYACK	NY	10960	ROCKLAND	8453482000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	160 NORTH MIDLAND AVENUE NYACK, NY 10960 (41.09537451600045, -73.92524268399967)
330106	NORTH SHORE UNIVERSITY HOSPITAL	300 COMMUNITY DRIVE	MANHASSET	NY	11030	NASSAU	5165620100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	300 COMMUNITY DRIVE MANHASSET, NY 11030 (40.778836940000474, -73.70293525799963)
330107	PECONIC BAY MEDICAL CENTER	1300 ROANOKE AVENUE	RIVERHEAD	NY	11901	SUFFOLK	6315486000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1300 ROANOKE AVENUE RIVERHEAD, NY 11901 (40.933870697000486, -72.67451567099965)
330108	ST JOSEPH'S HOSPITAL, INC	555 ST JOSEPH'S BLVD	ELMIRA	NY	14902	CHEMUNG	6077336541	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	555 ST JOSEPH'S BLVD ELMIRA, NY 14902 (42.08793679900049, -76.80412594799964)
330111	BERTRAND CHAFFEE HOSPITAL	224 EAST MAIN STREET	SPRINGVILLE	NY	14141	ERIE	7165922871	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	224 EAST MAIN STREET SPRINGVILLE, NY 14141 (42.508882076000475, -78.67554174999964)
330115	ONEIDA HEALTHCARE CENTER	321 GENESEE STREET	ONEIDA	NY	13421	MADISON	3153636000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	321 GENESEE STREET ONEIDA, NY 13421 (43.078671606000455, -75.65391429899967)
330119	LENOX HILL HOSPITAL	100 EAST 77TH STREET	NEW YORK	NY	10021	NEW YORK	2124392345	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	100 EAST 77TH STREET NEW YORK, NY 10021 (40.77421633300048, -73.96128368499967)
33011F	BATH VA MEDICAL CENTER	76 VETERANS AVE.	BATH	NY	14810	STEUBEN	6076644000	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	76 VETERANS AVE. BATH, NY 14810 (42.34334982600046, -77.34772262499968)
330125	ROCHESTER GENERAL HOSPITAL	1425 PORTLAND AVENUE	ROCHESTER	NY	14621	MONROE	5859224000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1425 PORTLAND AVENUE ROCHESTER, NY 14621 (43.19192708000048, -77.58441844499964)
330126	ORANGE REGIONAL MEDICAL CENTER	707 EAST MAIN STREET	MIDDLETOWN	NY	10940	ORANGE	8453432424	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	707 EAST MAIN STREET MIDDLETOWN, NY 10940 (41.439990484000475, -74.36939473199965)
330127	JACOBI MEDICAL CENTER	1400 PELHAM PARKWAY SOUTH	BRONX	NY	10461	BRONX	7189185000	Acute Care Hospitals	Government - Local	TRUE	1400 PELHAM PARKWAY SOUTH BRONX, NY 10461 (40.85739375300045, -73.84647269899966)
330128	ELMHURST HOSPITAL CENTER	79-01 BROADWAY	ELMHURST	NY	11373	QUEENS	7183341141	Acute Care Hospitals	Government - Local	TRUE	79-01 BROADWAY ELMHURST, NY 11373 (40.74436643000047, -73.88596946199965)
33012F	UPSTATE NEW YORK VA HEALTHCARE SYSTEM - WESTERN NY	3495 BAILEY AVENUE	BUFFALO	NY	14215	ERIE	7168623611	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	3495 BAILEY AVENUE BUFFALO, NY 14215 (42.9508259530005, -78.81367395799964)
330132	TLC HEALTH NETWORK	100 MEMORIAL DRIVE	GOWANDA	NY	14070	CATTARAUGUS	7165323377	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	100 MEMORIAL DRIVE GOWANDA, NY 14070 (42.46330932900048, -78.94291722199966)
330135	BON SECOURS COMMUNITY HOSPITAL	160 EAST MAIN STREET	PORT JERVIS	NY	12771	ORANGE	8458565351	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	160 EAST MAIN STREET PORT JERVIS, NY 12771 (41.36811386000045, -74.68246467899968)
330136	MARY IMOGENE BASSETT HOSPITAL	ONE ATWELL ROAD	COOPERSTOWN	NY	13326	OTSEGO	6075473456	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	ONE ATWELL ROAD COOPERSTOWN, NY 13326 (42.701846971000464, -74.91642961799965)
33013F	CANANDAIGUA VA MEDICAL CENTER	400 FOOT HILL AVE.	CANANDAIGUA	NY	14424	ONTARIO	5853942000	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	400 FOOT HILL AVE. CANANDAIGUA, NY 14424 (42.90078353100046, -77.27083972099967)
330140	ST JOSEPH'S HOSPITAL HEALTH CENTER	301 PROSPECT AVENUE	SYRACUSE	NY	13203	ONONDAGA	3154485111	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	301 PROSPECT AVENUE SYRACUSE, NY 13203 (43.0557158470005, -76.14918691599968)
330141	BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER	101 HOSPITAL ROAD	PATCHOGUE	NY	11772	SUFFOLK	6316547100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	101 HOSPITAL ROAD PATCHOGUE, NY 11772 (40.78030264200049, -72.97817419399962)
330144	IRA DAVENPORT MEMORIAL HOSPITAL, INC	7571 STATE ROUTE 54	BATH	NY	14810	STEUBEN	6077768500	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	7571 STATE ROUTE 54 BATH, NY 14810 (42.37288258400048, -77.27875672399966)
330151	ST JAMES MERCY HOSPITAL	411 CANISTEO STREET	HORNELL	NY	14843	STEUBEN	6073248000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	411 CANISTEO STREET HORNELL, NY 14843 (42.3142466970005, -77.66012335999966)
330153	ELLIS HOSPITAL	1101 NOTT STREET	SCHENECTADY	NY	12308	SCHENECTADY	5182434196	Acute Care Hospitals	Proprietary	TRUE	1101 NOTT STREET SCHENECTADY, NY 12308 (42.81970663800047, -73.91833244899965)
330154	MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES	1275 YORK AVENUE	NEW YORK	NY	10021	NEW YORK	2126392000	Acute Care Hospitals	Voluntary non-profit - Private	FALSE	1275 YORK AVENUE NEW YORK, NY 10021 (40.764437502000476, -73.95555245399964)
330157	SAMARITAN MEDICAL CENTER	830 WASHINGTON STREET	WATERTOWN	NY	13601	JEFFERSON	3157854121	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	830 WASHINGTON STREET WATERTOWN, NY 13601 (43.96481665100049, -75.91280782499967)
330158	GOOD SAMARITAN HOSPITAL OF SUFFERN	255 LAFAYETTE AVENUE	SUFFERN	NY	10901	ROCKLAND	9143685000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	255 LAFAYETTE AVENUE SUFFERN, NY 10901 (41.112223180000456, -74.13385869699965)
33015F	VA HUDSON VALLEY HEALTHCARE SYSTEM	2094 ALBANY POST ROAD	MONTROSE	NY	10548	WESTCHESTER	9147374400	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	2094 ALBANY POST ROAD MONTROSE, NY 10548 (41.24517788000048, -73.92643040299964)
330160	STATEN ISLAND UNIVERSITY HOSPITAL	475 SEAVIEW AVENUE	STATEN ISLAND	NY	10305	RICHMOND	7182269000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	475 SEAVIEW AVENUE STATEN ISLAND, NY 10305 (40.58344819000047, -74.08573276799967)
330162	NORTHERN WESTCHESTER HOSPITAL	400 EAST MAIN STREET	MOUNT KISCO	NY	10549	WESTCHESTER	9146661200	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	400 EAST MAIN STREET MOUNT KISCO, NY 10549 (41.19547439000047, -73.72496227699963)
330163	EASTERN NIAGARA HOSPITAL	521 EAST AVENUE	LOCKPORT	NY	14094	NIAGARA	7165145700	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	521 EAST AVENUE LOCKPORT, NY 14094 (43.17623530700047, -78.67157098699965)
330164	HIGHLAND HOSPITAL	1000 SOUTH AVENUE	ROCHESTER	NY	14620	MONROE	5854732200	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1000 SOUTH AVENUE ROCHESTER, NY 14620 (43.135581652000496, -77.60762424899963)
330166	WESTFIELD MEMORIAL HOSPITAL, INC	189 EAST MAIN STREET	WESTFIELD	NY	14787	CHAUTAUQUA	7163264921	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	189 EAST MAIN STREET WESTFIELD, NY 14787 (42.32822387500045, -79.56900724299965)
330167	WINTHROP-UNIVERSITY HOSPITAL	259 FIRST STREET	MINEOLA	NY	11501	NASSAU	5166630333	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	259 FIRST STREET MINEOLA, NY 11501 (40.74177029200047, -73.64293125899962)
330169	BETH ISRAEL MEDICAL CENTER	FIRST AVENUE AT 16TH STREET	NEW YORK	NY	10003	NEW YORK	2124202000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	FIRST AVENUE AT 16TH STREET NEW YORK, NY 10003 (40.7312479360005, -73.98872749399965)
33016F	BRONX VA MEDICAL CENTER	130 WEST KINGSBRIDGE ROAD	BRONX	NY	10468	BRONX	7185849000	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	130 WEST KINGSBRIDGE ROAD BRONX, NY 10468 (40.8690896600005, -73.90312888999966)
330175	CORTLAND REGIONAL MEDICAL CENTER, INC	134 HOMER AVENUE	CORTLAND	NY	13045	CORTLAND	6077563500	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	134 HOMER AVENUE CORTLAND, NY 13045 (42.6088966800005, -76.18616824899965)
33017F	VA NEW YORK HARBOR HEALTHCARE SYSTEM - NY DIV.	423 EAST 23RD STREET	NEW YORK	NY	10010	NEW YORK	2126867500	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	423 EAST 23RD STREET NEW YORK, NY 10010 (40.736530306000475, -73.97761021099967)
330180	SAMARITAN HOSPITAL	2215 BURDETT AVENUE	TROY	NY	12180	RENSSELAER	5182713225	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2215 BURDETT AVENUE TROY, NY 12180 (42.73400798300048, -73.67129590399963)
330181	GLEN COVE HOSPITAL	101 ST ANDREWS LANE	GLEN COVE	NY	11542	NASSAU	5166747300	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	101 ST ANDREWS LANE GLEN COVE, NY 11542 (40.871743118000495, -73.62169823699963)
330182	ST FRANCIS HOSPITAL, ROSLYN	100 PORT WASHINGTON BOULEVARD	ROSLYN	NY	11576	NASSAU	5165626000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	100 PORT WASHINGTON BOULEVARD ROSLYN, NY 11576 (40.80520114800049, -73.66869520299963)
330184	MONTEFIORE NEW ROCHELLE HOSPITAL	16 GUION PLACE	NEW ROCHELLE	NY	10802	WESTCHESTER	9146325000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	16 GUION PLACE NEW ROCHELLE, NY 10802 (40.913231048000455, -73.78719150499967)
330185	JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON	75 NORTH COUNTRY ROAD	PORT JEFFERSON	NY	11777	SUFFOLK	6314731320	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	75 NORTH COUNTRY ROAD PORT JEFFERSON, NY 11777 (40.93830226400047, -73.05242971099966)
330188	MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER	5300 MILITARY ROAD	LEWISTON	NY	14092	NIAGARA	7162974800	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	5300 MILITARY ROAD LEWISTON, NY 14092 (43.15412762800048, -79.02999400799968)
330191	GLENS FALLS HOSPITAL	100 PARK STREET	GLENS FALLS	NY	12801	WARREN	5189261000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	100 PARK STREET GLENS FALLS, NY 12801 (43.30733682900046, -73.64597246599965)
330193	FLUSHING HOSPITAL MEDICAL CENTER	45TH AVENUE AND PARSONS BOULEVARD	FLUSHING	NY	11355	QUEENS	7186705000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	45TH AVENUE AND PARSONS BOULEVARD FLUSHING, NY 11355 (40.75563139100046, -73.81563939899962)
330194	MAIMONIDES MEDICAL CENTER	4802 TENTH AVENUE	BROOKLYN	NY	11219	KINGS	7182836000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	4802 TENTH AVENUE BROOKLYN, NY 11219 (40.639452323000455, -73.99828237099968)
330195	LONG ISLAND JEWISH MEDICAL CENTER	270 - 05 76TH AVENUE	NEW HYDE PARK	NY	11040	NASSAU	7184707000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	270 - 05 76TH AVENUE NEW HYDE PARK, NY 11040 (40.74306635200048, -73.68111848499967)
330196	CONEY ISLAND HOSPITAL	2601 OCEAN PARKWAY	BROOKLYN	NY	11235	KINGS	7186163000	Acute Care Hospitals	Government - Local	TRUE	2601 OCEAN PARKWAY BROOKLYN, NY 11235 (40.58659834500048, -73.96583320499963)
330197	CANTON-POTSDAM HOSPITAL	50 LEROY STREET	POTSDAM	NY	13676	SAINT LAWRENCE	3152653300	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	50 LEROY STREET POTSDAM, NY 13676 (44.676629524000475, -74.98148872299964)
330198	SOUTH NASSAU COMMUNITIES HOSPITAL	ONE HEALTHY WAY	OCEANSIDE	NY	11572	NASSAU	5166323000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	ONE HEALTHY WAY OCEANSIDE, NY 11572 (40.65297833000045, -73.63052257999965)
330199	METROPOLITAN HOSPITAL CENTER	1901 FIRST AVENUE	NEW YORK	NY	10029	NEW YORK	2124237554	Acute Care Hospitals	Government - Local	TRUE	1901 FIRST AVENUE NEW YORK, NY 10029 (40.784458145000485, -73.94387874299963)
33019F	NORTHPORT VA MEDICAL CENTER	79 MIDDLEVILLE ROAD	NORTHPORT	NY	11768	SUFFOLK	5162614400	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	79 MIDDLEVILLE ROAD NORTHPORT, NY 11768 (40.898582055000475, -73.30569988599967)
330201	KINGSBROOK JEWISH MEDICAL CENTER	585 SCHENECTADY AVENUE	BROOKLYN	NY	11203	KINGS	7186045789	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	585 SCHENECTADY AVENUE BROOKLYN, NY 11203 (40.65897543300048, -73.93403459399963)
330202	KINGS COUNTY HOSPITAL CENTER	451 CLARKSON AVENUE	BROOKLYN	NY	11203	KINGS	7182453901	Acute Care Hospitals	Government - Local	TRUE	451 CLARKSON AVENUE BROOKLYN, NY 11203 (40.655647643000464, -73.94657257299963)
330203	CROUSE HOSPITAL	736 IRVING AVENUE	SYRACUSE	NY	13210	ONONDAGA	3154707449	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	736 IRVING AVENUE SYRACUSE, NY 13210 (43.04134378600048, -76.13794047399966)
330204	BELLEVUE HOSPITAL CENTER	462 FIRST AVENUE	NEW YORK	NY	10016	NEW YORK	2125614132	Acute Care Hospitals	Government - Local	TRUE	462 FIRST AVENUE NEW YORK, NY 10016 (40.739411617000485, -73.97665404199967)
330205	ST ANTHONY COMMUNITY HOSPITAL	15 - 19  MAPLE AVENUE	WARWICK	NY	10990	ORANGE	8459862276	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	15 - 19 MAPLE AVENUE WARWICK, NY 10990 (41.26143133700049, -74.35688314599963)
330208	ST JOHN'S RIVERSIDE HOSPITAL	976 NORTH BROADWAY	YONKERS	NY	10701	WESTCHESTER	9149644444	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	976 NORTH BROADWAY YONKERS, NY 10701 (40.96757801300049, -73.88512579999963)
330211	CLAXTON-HEPBURN MEDICAL CENTER	214 KING STREET	OGDENSBURG	NY	13669	SAINT LAWRENCE	3153933600	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	214 KING STREET OGDENSBURG, NY 13669 (44.69206203400046, -75.49996368699965)
330213	LEWIS COUNTY GENERAL HOSPITAL	7785 NORTH STATE STREET	LOWVILLE	NY	13367	LEWIS	3153765200	Acute Care Hospitals	Government - Local	TRUE	7785 NORTH STATE STREET LOWVILLE, NY 13367 (43.79599353800046, -75.49832168499967)
330214	NYU HOSPITALS CENTER	550 FIRST AVENUE	NEW YORK	NY	10016	NEW YORK	2122637300	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	550 FIRST AVENUE NEW YORK, NY 10016 (40.74253998300048, -73.97438871199967)
330215	ROME MEMORIAL HOSPITAL, INC	1500 NORTH JAMES STREET	ROME	NY	13440	ONEIDA	3153387000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1500 NORTH JAMES STREET ROME, NY 13440 (43.22960093400047, -75.44375307499968)
330218	OSWEGO HOSPITAL	110 WEST SIXTH STREET	OSWEGO	NY	13126	OSWEGO	3153495511	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	110 WEST SIXTH STREET OSWEGO, NY 13126 (43.45473260300048, -76.51636036499963)
330219	ERIE COUNTY MEDICAL CENTER	462 GRIDER STREET	BUFFALO	NY	14215	ERIE	7168983936	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	462 GRIDER STREET BUFFALO, NY 14215 (42.927302555000495, -78.82923482499967)
330221	WYCKOFF HEIGHTS MEDICAL CENTER	374 STOCKHOLM STREET	BROOKLYN	NY	11237	KINGS	7189637272	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	374 STOCKHOLM STREET BROOKLYN, NY 11237 (40.70469912800047, -73.91759844599966)
330222	SARATOGA HOSPITAL	211 CHURCH STREET	SARATOGA SPRINGS	NY	12866	SARATOGA	5185873222	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	211 CHURCH STREET SARATOGA SPRINGS, NY 12866 (43.084797136000475, -73.79692112399965)
330223	MASSENA MEMORIAL HOSPITAL	1 HOSPITAL DRIVE	MASSENA	NY	13662	SAINT LAWRENCE	3157641711	Acute Care Hospitals	Government - Local	TRUE	1 HOSPITAL DRIVE MASSENA, NY 13662 (44.93676751400045, -74.90831421799965)
330224	HEALTH ALLIANCE HOSPITAL MARY'S AVENUE CAMPUS	105 MARY'S AVENUE	KINGSTON	NY	12401	ULSTER	8453382500	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	105 MARY'S AVENUE KINGSTON, NY 12401 (41.92225770800047, -73.99916040999966)
330225	LONG BEACH MEDICAL CENTER	455 EAST BAY DRIVE	LONG BEACH	NY	11561	NASSAU	5168971000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	455 EAST BAY DRIVE LONG BEACH, NY 11561 (40.59440847400049, -73.64988074599967)
330226	UNITY HOSPITAL OF ROCHESTER	1555 LONG POND ROAD	ROCHESTER	NY	14626	MONROE	5857237000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1555 LONG POND ROAD ROCHESTER, NY 14626 (43.19204000400049, -77.70148797299964)
330229	BROOKS MEMORIAL HOSPITAL	529 CENTRAL AVENUE	DUNKIRK	NY	14048	CHAUTAUQUA	7163661111	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	529 CENTRAL AVENUE DUNKIRK, NY 14048 (42.48032968400048, -79.33369516399966)
330231	QUEENS HOSPITAL CENTER	82-68 164TH STREET	JAMAICA	NY	11432	QUEENS	7188833000	Acute Care Hospitals	Government - Local	TRUE	82-68 164TH STREET JAMAICA, NY 11432 (40.71740188300049, -73.80218474699967)
330232	ST MARY'S HOSPITAL ( TROY )	1300 MASSACHUSETTS AVENUE	TROY	NY	12180	RENSSELAER	5182725000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1300 MASSACHUSETTS AVENUE TROY, NY 12180 (42.743112161000454, -73.67571605699965)
330233	BROOKDALE HOSPITAL MEDICAL CENTER	LINDEN BOULEVARD AT BROOKDALE PLAZA	BROOKLYN	NY	11212	KINGS	7182405966	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	LINDEN BOULEVARD AT BROOKDALE PLAZA BROOKLYN, NY 11212 (40.65432246400047, -73.91254647799963)
330234	WESTCHESTER MEDICAL CENTER	100 WOODS RD	VALHALLA	NY	10595	WESTCHESTER	9142857017	Acute Care Hospitals	Government - Hospital District or Authority	TRUE	100 WOODS RD VALHALLA, NY 10595 (41.087761654000474, -73.80395452699963)
330235	AUBURN COMMUNITY HOSPITAL	17 LANSING STREET	AUBURN	NY	13021	CAYUGA	3152557011	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	17 LANSING STREET AUBURN, NY 13021 (42.94080684700049, -76.56374104099967)
330236	NEW YORK METHODIST HOSPITAL	506 SIXTH STREET	BROOKLYN	NY	11215	KINGS	7187803000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	506 SIXTH STREET BROOKLYN, NY 11215 (40.66572089100049, -73.98591492999964)
330238	NICHOLAS H NOYES MEMORIAL HOSPITAL	111  CLARA BARTON STREET	DANSVILLE	NY	14437	LIVINGSTON	5853356001	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	111 CLARA BARTON STREET DANSVILLE, NY 14437 (42.551533787000494, -77.70005914299963)
330239	WOMAN'S CHRISTIAN ASSOCIATION	207 FOOTE AVENUE	JAMESTOWN	NY	14701	CHAUTAUQUA	7164870141	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	207 FOOTE AVENUE JAMESTOWN, NY 14701 (42.09149794700045, -79.23295577399966)
330240	HARLEM HOSPITAL CENTER	506 LENOX AVENUE	NEW YORK	NY	10037	NEW YORK	2124918400	Acute Care Hospitals	Government - Local	TRUE	506 LENOX AVENUE NEW YORK, NY 10037 (40.81431489200048, -73.94056328799962)
330241	UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER	750 EAST ADAMS STREET	SYRACUSE	NY	13210	ONONDAGA	3154734240	Acute Care Hospitals	Government - State	TRUE	750 EAST ADAMS STREET SYRACUSE, NY 13210 (43.042666356000495, -76.14038250999965)
330245	ST ELIZABETH MEDICAL CENTER	2209 GENESEE STREET	UTICA	NY	13501	ONEIDA	3157988100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	2209 GENESEE STREET UTICA, NY 13501 (43.0833233670005, -75.26775700799965)
330246	ST CHARLES HOSPITAL	200 BELLE TERRE ROAD	PORT JEFFERSON	NY	11777	SUFFOLK	6314746000	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	200 BELLE TERRE ROAD PORT JEFFERSON, NY 11777 (40.94773528100046, -73.06025640799965)
330249	COMMUNITY MEMORIAL HOSPITAL, INC	150 BROAD STREET	HAMILTON	NY	13346	MADISON	3158241100	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	150 BROAD STREET HAMILTON, NY 13346 (42.81391757400047, -75.54197703499966)
33024F	SYRACUSE VA MEDICAL CENTER	800 IRVING AVE.	SYRACUSE	NY	13210	ONONDAGA	3154254400	ACUTE CARE - VETERANS ADMINISTRATION	Government Federal	FALSE	800 IRVING AVE. SYRACUSE, NY 13210 (43.03872660400049, -76.13820682299968)
330250	CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR	75 BEEKMAN STREET	PLATTSBURGH	NY	12901	CLINTON	5185612000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	75 BEEKMAN STREET PLATTSBURGH, NY 12901 (44.7001337690005, -73.46669789599963)
330259	MERCY MEDICAL CENTER	1000 NORTH VILLAGE AVENUE	ROCKVILLE CENTRE	NY	11570	NASSAU	5167052525	Acute Care Hospitals	Voluntary non-profit - Church	TRUE	1000 NORTH VILLAGE AVENUE ROCKVILLE CENTRE, NY 11570 (40.68823049100047, -73.63319685799962)
330261	PHELPS MEMORIAL HOSPITAL ASSN	701 NORTH BROADWAY	SLEEPY HOLLOW	NY	10591	WESTCHESTER	9143663000	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	701 NORTH BROADWAY SLEEPY HOLLOW, NY 10591 (41.10763940300046, -73.85967784799965)
330263	CARTHAGE AREA HOSPITAL, INC	1001 WEST STREET	CARTHAGE	NY	13619	JEFFERSON	3154931000	Acute Care Hospitals	Voluntary non-profit - Private	TRUE	1001 WEST STREET CARTHAGE, NY 13619 (43.98620621200047, -75.59476783499963)
330264	ST LUKE'S CORNWALL HOSPITAL	70 DUBOIS STREET	NEWBURGH	NY	12550	ORANGE	8455614400	Acute Care Hospitals	Voluntary non-profit - Other	TRUE	70 DUBOIS STREET NEWBURGH, NY 12550 (41.50351849600048, -74.01511375099966)
